0.210662841796875,0.280609130859375,0.2291259765625,0.12786865234375,0.123809814453125,0.08807373046875,0.002105712890625
0.21514892578125,0.28558349609375,0.228851318359375,0.127105712890625,0.12176513671875,0.085906982421875,0.00201416015625
0.215850830078125,0.28387451171875,0.227508544921875,0.12701416015625,0.120452880859375,0.087493896484375,0.002044677734375
0.225067138671875,0.28759765625,0.22454833984375,0.125701904296875,0.118927001953125,0.084136962890625,0.002044677734375
0.22869873046875,0.28961181640625,0.21929931640625,0.125457763671875,0.12005615234375,0.08575439453125,0.00201416015625
0.22637939453125,0.287445068359375,0.22216796875,0.12640380859375,0.12188720703125,0.087127685546875,0.001983642578125
0.228302001953125,0.291229248046875,0.218719482421875,0.123260498046875,0.118682861328125,0.088165283203125,0.001953125
0.23260498046875,0.293304443359375,0.219146728515625,0.1236572265625,0.11883544921875,0.08721923828125,0.001953125
0.232635498046875,0.29095458984375,0.220062255859375,0.123626708984375,0.118988037109375,0.084259033203125,0.001922607421875
0.23333740234375,0.292999267578125,0.22021484375,0.123992919921875,0.11895751953125,0.083099365234375,0.00189208984375
0.232635498046875,0.29248046875,0.22247314453125,0.1236572265625,0.118072509765625,0.082061767578125,0.001861572265625
0.23193359375,0.293487548828125,0.221923828125,0.123626708984375,0.11956787109375,0.082305908203125,0.0018310546875
0.22784423828125,0.295074462890625,0.22174072265625,0.126495361328125,0.124481201171875,0.083892822265625,0.0018310546875
0.232452392578125,0.294281005859375,0.218170166015625,0.126556396484375,0.127166748046875,0.0836181640625,0.0018310546875
0.236114501953125,0.29205322265625,0.21673583984375,0.126861572265625,0.125640869140625,0.082122802734375,0.0018310546875
0.23583984375,0.2884521484375,0.21856689453125,0.128204345703125,0.126861572265625,0.08282470703125,0.001861572265625
0.2359619140625,0.289031982421875,0.21795654296875,0.12884521484375,0.128387451171875,0.082122802734375,0.0018310546875
0.230743408203125,0.28948974609375,0.22100830078125,0.12969970703125,0.12738037109375,0.083251953125,0.0018310546875
0.225616455078125,0.2882080078125,0.221923828125,0.12994384765625,0.128997802734375,0.084747314453125,0.0018310546875
0.230224609375,0.289764404296875,0.220367431640625,0.12603759765625,0.12908935546875,0.08465576171875,0.0018310546875
0.22869873046875,0.289093017578125,0.221343994140625,0.1265869140625,0.1298828125,0.083343505859375,0.001800537109375
0.231658935546875,0.29022216796875,0.22314453125,0.123077392578125,0.1279296875,0.081146240234375,0.00177001953125
0.235504150390625,0.286224365234375,0.2242431640625,0.121551513671875,0.126708984375,0.081695556640625,0.001800537109375
0.240478515625,0.287139892578125,0.224945068359375,0.121002197265625,0.12744140625,0.081634521484375,0.001739501953125
0.23974609375,0.290283203125,0.22454833984375,0.120849609375,0.12591552734375,0.081756591796875,0.001708984375
0.241424560546875,0.29327392578125,0.22393798828125,0.121002197265625,0.12542724609375,0.08111572265625,0.001678466796875
0.23779296875,0.295013427734375,0.2286376953125,0.122222900390625,0.1248779296875,0.081268310546875,0.00164794921875
0.238800048828125,0.290313720703125,0.22698974609375,0.121978759765625,0.12554931640625,0.08160400390625,0.001678466796875
